BBS;Uniprot_ID;Specie_ID;Specie;Rank_1;Rank_2;Transcrit_ID;Gene_ID;Gene_length;%GC;Nbr_exon;Exon_length;Intron_length;Total_error;Err_Nter;Err_Interne;Err_Cter;Type;Repeats/Low_complexity;UDT;Protein_length;5' UTR;3' UTR
BBS17;H9GKS6_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000014217;ENSACAG00000014164;11603;36.27;10;271.4;987.7;0;0;0;0;Confirmed;0;0;297;True;True
BBS21;G1KX11_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000023628;ENSACAG00000004115;9817;39.09;6;369.0;1520.6;0;0;0;0;Confirmed;0;0;218;True;True
BBS16;H9GBY2_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000006808;ENSACAG00000006805;127205;38.62;20;130.8;6557.4;3;1;2;0;Unconfirmed;2727;2727;771;True;False
BBS18;G1KRM1_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000015844;ENSACAG00000015813;1524;38.58;2;94.5;1335.0;0;0;0;0;Confirmed;0;0;62;False;False
BBS8;G1KMV6_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000012859;ENSACAG00000012806;42560;38.04;14;471.3;2766.3;0;0;0;0;Confirmed;0;0;505;True;True
BBS3;G1KIJ0_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000009159;ENSACAG00000009179;18716;35.51;9;252.4;2055.5;1;0;0;1;Unconfirmed;0;0;194;True;True
BBS7;G1KMJ2_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000012618;ENSACAG00000012540;23078;36.02;19;256.8;1011.1;0;0;0;0;Confirmed;0;0;716;True;True
BBS15;G1KEQ2_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000005832;ENSACAG00000005832;187401;38.03;19;252.7;10144.4;1;1;0;0;Unconfirmed;6041;6041;733;True;True
BBS10;G1KJQ1_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000010110;ENSACAG00000010107;6199;41.43;2;1164.0;3871.0;1;0;1;0;Unconfirmed;0;0;695;True;False
BBS2;H9GCQ3_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000007493;ENSACAG00000007409;24961;39.54;17;127.6;1424.5;0;0;0;0;Confirmed;0;0;722;False;False
BBS1;H9GG47_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAT00000010215;ENSACAG00000010165;30558;42.12;17;337.2;1551.6;1;1;0;0;Unconfirmed;231;231;569;True;True
BBS2;F7C228_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000043270;ENSXETG00000020021;22916;42.49;18;120.5;1220.4;0;0;0;0;Confirmed;426;0;722;False;False
BBS7;F6VNP5_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000002216;ENSXETG00000031279;22237;37.28;20;139.3;1023.7;0;0;0;0;Confirmed;0;0;716;True;True
BBS6;F7EKI0_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000060257;ENSXETG00000032529;4425;38.33;4;430.5;901.0;1;0;1;0;Unconfirmed;0;0;573;False;False
BBS8;F6YUF2_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000041598;ENSXETG00000016635;34696;44.01;15;166.3;2300.1;0;0;0;0;Confirmed;523;1574;507;False;True
BBS12;F6WSP0_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000003351;ENSXETG00000001588;2061;51.0;1;2061.0;0;1;0;1;0;Unconfirmed;0;0;686;False;False
BBS11;A4IIF7_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000047007;ENSXETG00000021741;11897;38.43;3;1020.7;4417.5;0;0;0;0;Confirmed;0;0;644;True;True
BBS1;F7DYZ6_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000044470;ENSXETG00000026165;18436;38.98;17;174.3;967.1;0;0;0;0;Confirmed;0;0;585;True;True
BBS10;F7C4T1_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000063047;ENSXETG00000031389;4449;37.27;2;952.5;2544.0;1;0;1;0;Unconfirmed;0;0;634;False;False
BBS5;F6SBB9_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000041080;ENSXETG00000018935;8251;39.61;11;142.4;668.5;1;1;0;0;Unconfirmed;289;0;329;True;True
BBS18;F6R3H8_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000061139;ENSXETG00000031091;2358;47.5;3;181.7;906.5;0;0;0;0;Confirmed;0;0;73;True;True
BBS19;B1H1F4_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000039087;ENSXETG00000018027;17411;36.37;9;224.2;1924.1;0;0;0;0;Confirmed;127;207;181;True;True
BBS9;F6UU75_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000045671;ENSXETG00000021125;162329;36.52;23;111.5;7262.0;1;0;1;0;Unconfirmed;2432;100;854;False;False
BBS17;F6PTH6_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000028692;ENSXETG00000013099;21982;38.82;10;124.4;2304.2;1;1;0;0;Unconfirmed;166;0;319;True;True
BBS15;F6QP01_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000028527;ENSXETG00000013020;104031;37.27;17;125.8;6368.2;0;0;0;0;Confirmed;602;100;712;False;False
BBS16;F6X9Y0_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000031824;ENSXETG00000014544;43928;43.31;12;103.9;3880.1;4;1;2;1;Unconfirmed;350;0;342;True;False
BBS20;F7EC15_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000020674;ENSXETG00000009383;38383;41.91;21;110.9;1802.7;1;0;1;0;Unconfirmed;772;0;610;True;True
BBS13;F6QTI8_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000064928;ENSXETG00000010339;13537;44.33;20;106.2;600.7;1;0;1;0;Unconfirmed;50;0;560;False;True
BBS3;F6WII2_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETT00000055816;ENSXETG00000026476;9625;39.94;4;63.0;3124.3;2;1;0;1;Unconfirmed;50;50;84;False;False
BBS13;H3BHT8_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000021600;ENSLACG00000018856;29256;44.22;19;121.7;1496.9;0;0;0;0;Confirmed;342;342;561;False;True
BBS12;H2ZVG5_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000001398;ENSLACG00000001243;2130;39.48;1;2130.0;0;1;0;1;0;Unconfirmed;0;0;709;False;False
BBS11;H2ZYI3_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000002474;ENSLACG00000002191;1944;49.13;1;1944.0;0;0;0;0;0;Confirmed;0;0;642;False;False
BBS21;M3XIP9_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000026271;ENSLACG00000022662;2542;37.29;3;262.0;878.0;1;1;0;0;Unconfirmed;0;0;124;True;True
BBS5;H3AVK0_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000013768;ENSLACG00000012032;16902;37.75;12;175.2;1345.5;0;0;0;0;Confirmed;367;367;342;True;True
BBS9;H3ACW2_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000007546;ENSLACG00000006634;171855;40.5;22;100.3;8078.5;1;0;0;1;Unconfirmed;17120;17120;707;True;False
BBS10;H2ZWW4_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000001898;ENSLACG00000001683;10994;41.13;3;2186.0;2218.0;1;0;1;0;Unconfirmed;1381;1381;714;True;True
BBS16;H3B2R5_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000016298;ENSLACG00000014257;195616;39.09;19;235.8;10618.6;3;1;0;2;Unconfirmed;59339;59339;726;False;True
BBS1;H3A6Z7_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000005466;ENSLACG00000004821;32362;44.32;20;121.7;1575.2;1;1;0;0;Unconfirmed;5998;5998;596;False;True
BBS15;M3XJC5_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000025177;ENSLACG00000016832;231674;39.0;16;151.8;15283.1;1;0;0;1;Unconfirmed;40552;40552;727;True;True
BBS6;H3AAI8_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000006713;ENSLACG00000005907;74904;40.88;5;345.6;3049.0;1;0;1;0;Unconfirmed;10727;10727;575;False;False
BBS3;H3B9Z9_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000018853;ENSLACG00000016480;24390;42.93;7;80.1;3971.5;0;0;0;0;Confirmed;11246;11246;186;False;False
BBS4;H2ZXI1_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000002118;ENSLACG00000001880;46950;43.13;16;338.3;2769.1;0;0;0;0;Confirmed;7562;7562;537;True;True
BBS17;H2ZVT4_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000001518;ENSLACG00000001345;27039;39.63;13;66.3;2181.4;1;1;0;0;Unconfirmed;3387;3387;263;True;False
BBS7;H2ZZ55_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000002698;ENSLACG00000002394;48387;41.49;19;169.2;2509.6;0;0;0;0;Confirmed;7822;7822;715;True;True
BBS20;H3AX78_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000014349;ENSLACG00000012545;35722;37.38;8;87.8;5002.9;1;0;0;1;Unconfirmed;22896;22896;234;False;False
BBS19;H3ACN3_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000007465;ENSLACG00000006563;19392;44.76;7;257.7;2931.3;0;0;0;0;Confirmed;9526;9526;181;True;True
BBS8;M3XJ38_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000026659;ENSLACG00000011598;28797;46.35;13;208.0;2174.4;1;0;0;1;Unconfirmed;2601;2601;534;True;True
BBS2;H3B555_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACT00000017148;ENSLACG00000014995;59028;43.32;20;128.8;2971.2;0;0;0;0;Confirmed;2238;2238;724;True;False
BBS5;W5MN19_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000009789;ENSLOCG00000008052;4559;34.81;12;85.5;321.2;0;0;0;0;Confirmed;0;0;342;False;False
BBS11;W5NLE0_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000021486;ENSLOCG00000017344;1941;58.53;1;1941.0;0;0;0;0;0;Confirmed;0;0;640;False;False
BBS16;W5NE82_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000018973;ENSLOCG00000015392;43807;44.01;16;121.5;2790.9;1;1;0;0;Unconfirmed;4977;4977;648;False;False
BBS12;W5M4M4_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000003339;ENSLOCG00000002831;7309;39.87;2;2335.5;2638.0;2;1;1;0;Unconfirmed;0;0;690;True;True
BBS10;W5NHG3_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000020105;ENSLOCG00000016274;4992;38.44;3;846.3;1226.5;1;0;1;0;Unconfirmed;0;0;724;True;False
BBS21;W5MNX0_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000010091;ENSLOCG00000008299;8297;39.38;6;331.7;1261.4;1;1;0;0;Unconfirmed;0;0;234;True;True
BBS15;W5NGP4_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000019836;ENSLOCG00000016068;32491;38.58;13;142.2;2553.6;2;1;0;1;Unconfirmed;100;100;616;False;False
BBS6;W5NG86_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000019677;ENSLOCG00000015954;6684;39.17;6;795.7;382.0;0;0;0;0;Confirmed;0;0;570;True;True
BBS17;W5N2B1_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000014799;ENSLOCG00000012008;20532;35.16;10;214.7;2042.8;0;0;0;0;Confirmed;0;0;299;True;True
BBS3;W5MWL7_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000012800;ENSLOCG00000010419;4438;38.76;6;90.5;779.0;1;0;0;1;Unconfirmed;0;0;181;False;False
BBS13;W5LYF8_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000001169;ENSLOCG00000001032;10640;48.57;19;89.4;496.8;0;0;0;0;Confirmed;0;0;565;False;False
BBS1;W5M3R4_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000003028;ENSLOCG00000002571;19326;53.44;16;95.1;1187.0;4;0;3;1;Unconfirmed;12303;12303;507;False;False
BBS18;W5N3D2_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000015170;ENSLOCG00000012310;3363;35.65;2;108.0;3147.0;0;0;0;0;Confirmed;0;0;72;False;False
BBS9;W5M3Q4_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000003018;ENSLOCG00000002553;145116;37.08;23;125.3;6465.1;1;1;0;0;Unconfirmed;3449;3449;960;False;False
BBS4;W5NCP5_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000018436;ENSLOCG00000014945;18120;36.49;15;96.0;1191.4;1;0;1;0;Unconfirmed;2268;2268;480;False;False
BBS7;W5M531_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000003496;ENSLOCG00000002959;19530;36.06;19;191.2;883.2;1;0;1;0;Unconfirmed;100;100;718;False;True
BBS20;W5M5Q7_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000003722;ENSLOCG00000003135;30741;34.17;20;116.6;1495.2;0;0;0;0;Confirmed;0;0;601;True;True
BBS8;W5MWM9_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000012813;ENSLOCG00000010427;9742;39.08;14;102.2;639.3;2;0;1;1;Unconfirmed;0;0;477;False;False
BBS19;W5MZI7_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000013825;ENSLOCG00000011228;8010;48.61;7;134.0;1178.7;0;0;0;0;Confirmed;0;0;181;True;False
BBS2;W5MMG5_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCT00000009585;ENSLOCG00000007883;10159;46.45;18;137.6;451.9;0;0;0;0;Confirmed;0;0;717;True;False
BBS20;E7EZE3_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000025183;ENSDARG00000023495;20899;44.58;19;92.2;1063.7;1;0;0;1;Unconfirmed;100;100;583;True;False
BBS12;F1QBF1_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000007091;ENSDARG00000016112;15331;37.3;3;758.0;4686.5;2;0;2;0;Unconfirmed;0;0;763;True;True
BBS1;B3DFT2_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000113061;ENSDARG00000075169;16845;34.08;17;159.5;883.4;0;0;0;0;Confirmed;0;0;588;True;True
BBS13;A3QK09_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000083134;ENSDARG00000059657;28178;35.25;18;114.8;1536.0;0;0;0;0;Confirmed;0;0;559;True;True
BBS9;E7F6E0_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000111308;ENSDARG00000079217;105368;36.76;20;138.8;5399.6;1;0;0;1;Unconfirmed;0;0;978;True;True
BBS19;Q5PR92_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000162865;ENSDARG00000099279;6574;45.18;7;701.9;276.8;0;0;0;0;Confirmed;0;0;181;True;True
BBS17;A0A0R4IUZ0_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000168248;ENSDARG00000105010;119519;38.9;10;182.2;13073.0;0;0;0;0;Confirmed;0;0;298;True;True
BBS5;BBS5_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000058255;ENSDARG00000039827;11864;33.42;12;124.3;942.9;0;0;0;0;Confirmed;0;0;342;True;True
BBS4;E7EXH4_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000122929;ENSDARG00000063522;34055;37.37;16;147.9;2111.8;0;0;0;0;Confirmed;0;0;528;True;True
BBS11;A0A0R4IL45_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000168520;ENSDARG00000102505;2399;48.81;1;2399.0;0;0;0;0;0;Confirmed;0;0;657;True;True
BBS16;A0A140TAU3_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000114911;ENSDARG00000078947;93450;35.63;18;148.4;5339.9;1;0;1;0;Unconfirmed;0;0;623;True;True
BBS10;F1Q9F8_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000101238;ENSDARG00000069515;6137;37.74;4;532.8;1316.7;3;0;3;0;Unconfirmed;0;0;561;True;True
BBS8;A0A0R4IXP1_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000165981;ENSDARG00000099481;3564;49.24;8;100.5;394.3;1;0;0;1;Unconfirmed;0;0;259;True;False
BBS3;ARL6_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000046094;ENSDARG00000032056;30122;33.75;8;296.5;3958.4;0;0;0;0;Confirmed;0;0;186;True;True
BBS6;F1QCQ8_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000011583;ENSDARG00000016139;9041;35.57;5;363.0;1806.5;1;0;1;0;Unconfirmed;0;0;563;True;True
BBS18;BBIP1_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000146280;ENSDARG00000071046;3503;31.43;3;232.0;1403.5;0;0;0;0;Confirmed;0;0;72;True;True
BBS2;BBS2_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000061000;ENSDARG00000041621;14915;35.17;18;143.2;725.8;0;0;0;0;Confirmed;0;0;715;True;True
BBS15;E7F9Q9_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000155020;ENSDARG00000074590;108625;36.04;18;165.4;6214.6;1;0;1;0;Unconfirmed;0;0;707;True;True
BBS7;F1Q6W8_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDART00000083833;ENSDARG00000059911;20419;35.33;19;244.4;876.4;0;0;0;0;Confirmed;0;0;715;True;True
BBS17;W5K4L0_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000002521;ENSAMXG00000002469;7351;36.69;9;98.3;808.2;0;0;0;0;Confirmed;0;0;298;True;True
BBS5;W5KEJ5_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000006006;ENSAMXG00000005862;7240;37.9;12;195.3;445.1;0;0;0;0;Confirmed;0;0;342;True;True
BBS1;W5LLH1_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000020683;ENSAMXG00000020073;8417;37.76;14;118.1;380.1;1;1;0;0;Unconfirmed;0;0;585;False;False
BBS10;W5K9G7_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000004228;ENSAMXG00000004137;4608;40.99;3;705.3;1246.0;3;0;3;0;Unconfirmed;0;0;618;True;False
BBS4;W5LJ82_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000019894;ENSAMXG00000019249;16732;38.6;16;242.8;856.5;1;1;0;0;Unconfirmed;0;0;444;True;False
BBS20;W5KI70_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000007282;ENSAMXG00000007072;59244;38.05;20;100.3;2953.2;0;0;0;0;Confirmed;0;0;599;False;True
BBS16;W5K6A8_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000003119;ENSAMXG00000003052;111246;37.7;18;157.8;6260.3;3;0;2;1;Unconfirmed;0;0;651;False;True
BBS13;W5KIU0_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000007502;ENSAMXG00000007303;7893;35.22;17;93.4;394.1;1;0;0;1;Unconfirmed;0;0;541;True;True
BBS2;W5K849_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000003760;ENSAMXG00000003683;8397;37.87;16;125.6;338.5;1;0;0;1;Unconfirmed;0;0;704;True;True
BBS8;W5L586_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000014998;ENSAMXG00000014575;6523;35.49;14;180.7;307.2;0;0;0;0;Confirmed;0;0;507;True;True
BBS7;W5L0U3_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000013455;ENSAMXG00000013080;8767;36.26;19;197.7;278.4;1;1;0;0;Unconfirmed;0;0;540;False;False
BBS12;W5LRM0_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000025583;ENSAMXG00000024857;2846;40.51;2;984.0;878.0;2;0;1;1;Unconfirmed;0;0;649;False;False
BBS9;W5KAP8_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000004659;ENSAMXG00000004531;202872;39.61;22;135.4;9518.7;2;0;2;0;Unconfirmed;0;0;843;True;False
BBS19;W5LDX9_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXT00000018041;ENSAMXG00000017483;14924;38.23;7;103.3;2366.8;0;0;0;0;Confirmed;0;0;181;True;True
BBS16;I3IWV9_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000001098;ENSONIG00000000867;47145;42.18;17;120.7;2818.3;3;1;2;0;Unconfirmed;44;44;684;False;False
BBS3;I3J4U2_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000003883;ENSONIG00000003098;8186;39.25;8;77.2;673.1;1;0;1;0;Unconfirmed;0;0;205;False;False
BBS18;I3KHB5_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000020528;ENSONIG00000016292;773;37.65;2;102.0;569.0;0;0;0;0;Confirmed;0;0;67;False;False
BBS9;I3JHX4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000008473;ENSONIG00000006705;172137;39.1;22;284.4;7899.0;2;0;1;1;Unconfirmed;359;359;990;True;True
BBS12;I3KYQ8_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000026278;ENSONIG00000020952;1914;44.83;1;1914.0;0;1;0;1;0;Unconfirmed;0;0;637;False;False
BBS4;I3JEC7_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000007223;ENSONIG00000005728;8699;40.44;15;148.5;462.2;1;1;0;0;Unconfirmed;0;0;516;False;True
BBS10;I3KCZ4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000019006;ENSONIG00000015088;3053;43.79;5;358.2;315.5;2;0;1;1;Unconfirmed;0;0;597;False;False
BBS19;I3K8F9_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000017419;ENSONIG00000013841;10260;40.43;7;79.7;1617.0;0;0;0;0;Confirmed;0;0;181;False;False
BBS6;I3JUU0_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000012645;ENSONIG00000010046;2340;44.15;4;426.0;212.0;0;0;0;0;Confirmed;0;0;567;False;False
BBS1;I3KSH0_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000024087;ENSONIG00000019119;4043;52.02;6;298.5;450.4;0;0;0;0;Confirmed;0;0;596;False;False
BBS7;I3IYL8_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000001707;ENSONIG00000001354;6870;38.27;19;160.2;212.6;1;0;1;0;Unconfirmed;0;0;712;True;True
BBS20;I3JZ61_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000014166;ENSONIG00000011249;18508;43.1;20;113.7;854.5;0;0;0;0;Confirmed;3066;3066;604;True;True
BBS5;I3JQB2_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000011065;ENSONIG00000008794;6618;38.88;12;141.2;447.6;0;0;0;0;Confirmed;527;527;342;True;True
BBS17;I3JGE5_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000007941;ENSONIG00000006294;8349;39.89;10;90.6;616.3;0;0;0;0;Confirmed;0;0;301;False;False
BBS8;I3KWC4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000025441;ENSONIG00000020176;5055;39.17;15;102.8;239.7;1;0;1;0;Unconfirmed;0;0;513;False;False
BBS15;I3IYB2_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000001601;ENSONIG00000001271;63298;41.31;18;302.2;3403.5;1;0;1;0;Unconfirmed;20;20;774;True;True
BBS11;I3KYV4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000026324;ENSONIG00000020998;2043;50.47;1;2043.0;0;0;0;0;0;Confirmed;0;0;674;False;False
BBS2;I3JVB4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000012819;ENSONIG00000010187;8298;41.17;17;126.5;384.2;0;0;0;0;Confirmed;1086;1086;716;False;False
BBS21;I3IZ50_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000001889;ENSONIG00000001511;13189;37.25;6;122.5;2490.8;0;0;0;0;Confirmed;20;20;215;True;False
BBS13;I3KLC5_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIT00000021939;ENSONIG00000017381;10626;36.91;19;90.5;444.5;0;0;0;0;Confirmed;2166;2166;572;False;False
BBS17;A0A087YN04_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOT00000019429;ENSPFOG00000019288;8923;38.82;10;229.8;736.1;0;0;0;0;Confirmed;0;0;298;True;True
BBS4;A0A087YC70_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOT00000015645;ENSPFOG00000015488;14592;38.83;16;139.8;823.7;0;0;0;0;Confirmed;0;0;537;True;True
